"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
05.07.2020 08:00:00,  987.03,   22.10,  296.35,   14.21,   60.91,   26.64,   16.23,   10.41,   10.29,   16.44, 1157.34,    6.89,   10.65,  206.90,    0.00,    0.00,  442.42,  880.40, 1403.27,   30.09,  410.40
05.07.2020 08:10:00,  987.07,   22.08,  296.33,   14.39,   61.71,   26.61,   16.42,   10.19,   10.41,   16.64, 1157.38,    5.87,    9.32,  219.20,    0.00,    0.00,  332.56,  674.42,  763.40,   30.44,  409.40
05.07.2020 08:20:00,  987.07,   22.17,  296.42,   14.45,   61.60,   26.76,   16.48,   10.27,   10.45,   16.70, 1157.00,    6.33,    9.78,  213.60,    0.00,    0.00,  354.51,  717.89, 1184.34,   30.66,  408.90
05.07.2020 08:30:00,  987.18,   22.07,  296.31,   14.44,   61.95,   26.59,   16.48,   10.12,   10.45,   16.69, 1157.53,    6.40,    9.39,  214.00,    0.00,    0.00,  340.31,  691.74,  885.51,   30.81,  409.00
05.07.2020 08:40:00,  987.11,   21.94,  296.19,   14.40,   62.26,   26.38,   16.43,    9.96,   10.42,   16.64, 1157.97,    7.59,   10.29,  212.70,    0.00,    0.00,  293.35,  597.51,  770.63,   30.91,  409.40
05.07.2020 08:50:00,  987.02,   21.94,  296.19,   14.40,   62.28,   26.38,   16.43,    9.95,   10.42,   16.65, 1157.87,    5.91,    8.97,  205.50,    0.00,    0.00,  307.01,  629.44,  799.76,   30.93,  409.30
05.07.2020 09:00:00,  987.00,   22.19,  296.45,   14.44,   61.50,   26.79,   16.48,   10.31,   10.45,   16.69, 1156.84,    5.97,    8.57,  207.40,    0.00,    0.00,  535.80, 1093.22, 1633.95,   30.96,  409.30
05.07.2020 09:10:00,  987.03,   22.37,  296.63,   14.39,   60.61,   27.08,   16.42,   10.67,   10.41,   16.63, 1156.20,    8.20,   12.47,  209.80,    0.00,    0.00,  539.30, 1116.68, 1832.27,   31.09,  409.70
05.07.2020 09:20:00,  987.09,   22.46,  296.71,   14.45,   60.51,   27.23,   16.48,   10.75,   10.45,   16.69, 1155.89,    7.61,   12.35,  217.00,    0.00,    0.00,  625.36, 1224.29, 1998.21,   31.28,  409.60
05.07.2020 09:30:00,  987.21,   22.69,  296.93,   14.51,   59.90,   27.62,   16.54,   11.07,   10.49,   16.76, 1155.11,    5.97,    8.77,  214.20,    0.00,    0.00,  424.05,  852.96, 2087.67,   31.50,  409.30
05.07.2020 09:40:00,  987.29,   22.45,  296.68,   14.50,   60.76,   27.22,   16.54,   10.68,   10.48,   16.75, 1156.14,    4.81,    7.75,  206.40,    0.00,    0.00,  163.19,  340.75,  428.28,   31.73,  409.50
05.07.2020 09:50:00,  987.31,   22.39,  296.62,   14.57,   61.25,   27.12,   16.61,   10.51,   10.53,   16.82, 1156.37,    5.42,    8.98,  214.10,    0.00,    0.00,  114.77,  244.44,  418.11,   31.81,  409.30
05.07.2020 10:00:00,  987.35,   22.29,  296.52,   14.62,   61.81,   26.95,   16.66,   10.29,   10.56,   16.87, 1156.78,    5.07,    7.50,  214.20,    0.00,    0.00,  104.78,  226.51,  304.96,   31.76,  409.60
05.07.2020 10:10:00,  987.38,   22.24,  296.46,   14.68,   62.24,   26.87,   16.72,   10.15,   10.60,   16.94, 1156.98,    4.56,    7.12,  211.00,    0.00,    0.00,  125.60,  266.04,  358.44,   31.63,  409.80
05.07.2020 10:20:00,  987.35,   22.23,  296.46,   14.73,   62.49,   26.86,   16.78,   10.07,   10.64,   17.00, 1156.96,    5.33,    8.76,  210.70,    0.00,    0.00,  229.17,  477.99,  572.07,   31.50,  409.30
05.07.2020 10:30:00,  987.29,   22.43,  296.66,   14.78,   61.96,   27.18,   16.84,   10.34,   10.68,   17.06, 1156.08,    4.71,    8.70,  213.70,    0.00,    0.00,  322.08,  665.31,  890.95,   31.40,  408.30
05.07.2020 10:40:00,  987.24,   22.54,  296.78,   14.77,   61.48,   27.37,   16.82,   10.54,   10.67,   17.04, 1155.60,    5.88,    9.77,  210.50,    0.00,    0.00,  381.72,  785.83, 1031.90,   31.39,  407.70
05.07.2020 10:50:00,  987.25,   22.66,  296.90,   14.91,   61.60,   27.57,   16.98,   10.59,   10.77,   17.20, 1155.07,    4.39,    6.48,  216.10,    0.00,    0.00,  224.62,  463.82,  594.87,   31.45,  407.20
05.07.2020 11:00:00,  987.20,   22.56,  296.80,   14.86,   61.76,   27.40,   16.92,   10.48,   10.73,   17.14, 1155.43,    6.03,   10.20,  215.20,    0.00,    0.00,  308.38,  632.79, 2307.01,   31.55,  407.40
05.07.2020 11:10:00,  987.12,   22.54,  296.79,   14.85,   61.81,   27.37,   16.91,   10.45,   10.73,   17.14, 1155.42,    7.32,   11.36,  218.30,    0.00,    0.00,  464.47,  942.75, 2415.69,   31.60,  407.40
05.07.2020 11:20:00,  987.09,   22.56,  296.81,   14.90,   61.95,   27.40,   16.97,   10.43,   10.77,   17.20, 1155.28,    6.73,   10.59,  219.20,    0.00,    0.00,  440.32,  918.77, 2028.09,   31.60,  407.30
05.07.2020 11:30:00,  987.13,   22.66,  296.91,   14.93,   61.68,   27.57,   17.00,   10.56,   10.78,   17.22, 1154.92,    6.27,    9.39,  222.00,    0.00,    0.00,  345.39,  717.79, 2055.13,   31.62,  407.30
05.07.2020 11:40:00,  987.14,   22.66,  296.91,   15.11,   62.38,   27.57,   17.20,   10.37,   10.91,   17.42, 1154.85,    5.85,    8.54,  216.20,    0.00,    0.00,  429.08,  890.76, 2060.29,   31.65,  406.70
05.07.2020 11:50:00,  986.99,   22.88,  297.14,   15.06,   61.39,   27.94,   17.15,   10.79,   10.88,   17.38, 1153.83,    6.56,    9.97,  214.30,    0.00,    0.00,  608.58, 1258.91, 2490.13,   31.72,  406.70
05.07.2020 12:00:00,  986.85,   23.20,  297.47,   15.12,   60.44,   28.48,   17.21,   11.27,   10.92,   17.44, 1152.40,    7.34,    9.91,  207.70,    0.00,    0.00,  701.79, 1471.98,-9999.00,   31.84,  406.70
05.07.2020 12:10:00,  986.82,   23.39,  297.67,   15.17,   59.92,   28.81,   17.26,   11.55,   10.95,   17.49, 1151.60,    6.94,   10.22,  206.80,    0.00,    0.00, 1020.44, 2125.75,-9999.00,   32.03,  406.70
05.07.2020 12:20:00,  986.87,   23.48,  297.75,   15.11,   59.36,   28.97,   17.19,   11.77,   10.91,   17.42, 1151.34,    7.41,   10.83,  219.60,    0.00,    0.00,  611.45, 1275.30,-9999.00,   32.29,  407.10
05.07.2020 12:30:00,  986.92,   23.45,  297.72,   15.14,   59.61,   28.91,   17.24,   11.68,   10.93,   17.46, 1151.50,    5.72,   10.31,  218.30,    0.00,    0.00,  425.24,  863.94,-9999.00,   32.53,  406.90
05.07.2020 12:40:00,  986.90,   23.31,  297.58,   15.08,   59.89,   28.67,   17.17,   11.50,   10.89,   17.40, 1152.05,    6.46,    9.84,  217.60,    0.00,    0.00,  341.34,  679.97, 1963.44,   32.71,  407.10
05.07.2020 12:50:00,  986.96,   23.28,  297.54,   15.28,   60.75,   28.62,   17.39,   11.23,   11.03,   17.62, 1152.14,    3.93,    6.58,  222.20,    0.00,    0.00,  356.04,  741.52, 2347.79,   32.79,  406.50
05.07.2020 13:00:00,  986.90,   23.52,  297.79,   15.25,   59.76,   29.04,   17.35,   11.68,   11.01,   17.58, 1151.15,    5.98,   10.02,  209.30,    0.00,    0.00,  715.23, 1486.90,-9999.00,   32.86,  406.60
05.07.2020 13:10:00,  986.95,   23.72,  297.99,   15.36,   59.48,   29.39,   17.48,   11.91,   11.09,   17.71, 1150.38,    4.44,    9.24,  227.30,    0.00,    0.00,  247.90,  524.17,  872.95,   32.96,  406.40
05.07.2020 13:20:00,  986.92,   23.69,  297.96,   15.49,   60.07,   29.33,   17.62,   11.71,   11.18,   17.86, 1150.39,    2.77,    5.63,  230.50,    0.00,    0.00,  352.14,  747.69, 1338.49,   33.09,  405.80
05.07.2020 13:30:00,  986.89,   23.85,  298.12,   15.51,   59.60,   29.62,   17.65,   11.97,   11.20,   17.89, 1149.73,    3.68,    6.73,  242.20,    0.00,    0.00,  300.56,  617.33, 1089.24,   33.26,  405.90
05.07.2020 13:40:00,  986.73,   23.55,  297.84,   15.50,   60.62,   29.09,   17.63,   11.46,   11.19,   17.87, 1150.71,    3.70,    5.77,  210.60,    0.00,    0.00,  247.41,  502.91,  608.95,   33.44,  406.20
05.07.2020 13:50:00,  986.64,   23.51,  297.80,   15.32,   60.09,   29.02,   17.44,   11.58,   11.07,   17.67, 1150.85,    5.02,    7.88,  217.70,    0.00,    0.00,  187.78,  377.90,  449.43,   33.55,  406.50
05.07.2020 14:00:00,  986.60,   23.38,  297.68,   15.18,   60.02,   28.79,   17.28,   11.51,   10.97,   17.52, 1151.37,    5.91,    8.73,  215.40,    0.00,    0.00,  195.11,  399.85,  526.27,   33.56,  406.90
05.07.2020 14:10:00,  986.47,   23.34,  297.65,   15.22,   60.29,   28.72,   17.32,   11.41,   10.99,   17.55, 1151.36,    5.38,    7.75,  204.00,    0.00,    0.00,  242.67,  490.04,  581.30,   33.45,  406.80
05.07.2020 14:20:00,  986.41,   23.41,  297.72,   15.39,   60.72,   28.84,   17.51,   11.33,   11.12,   17.76, 1150.93,    5.38,    8.85,  202.40,    0.00,    0.00,  435.86,  893.54, 2285.27,   33.31,  406.30
05.07.2020 14:30:00,  986.35,   24.09,  298.41,   15.43,   58.44,   30.05,   17.56,   12.49,   11.15,   17.80, 1148.21,    5.90,    8.65,  204.00,    0.00,    0.00,  608.29, 1219.80, 2268.25,   33.24,  406.10
05.07.2020 14:40:00,  986.24,   24.41,  298.74,   15.38,   57.14,   30.63,   17.50,   13.13,   11.11,   17.75, 1146.87,    5.85,    8.04,  215.30,    0.00,    0.00,  922.41, 1840.46, 2164.72,   33.32,  406.50
05.07.2020 14:50:00,  986.19,   24.80,  299.14,   15.41,   55.94,   31.35,   17.54,   13.81,   11.14,   17.78, 1145.29,    5.09,    7.87,  197.50,    0.00,    0.00,  841.45, 1687.04, 1903.13,   33.57,  406.30
05.07.2020 15:00:00,  986.09,   24.81,  299.16,   15.38,   55.78,   31.37,   17.50,   13.87,   11.11,   17.75, 1145.15,    5.48,    8.00,  212.40,    0.00,    0.00,  690.29, 1387.30, 1975.27,   33.96,  406.10
05.07.2020 15:10:00,  985.88,   25.05,  299.42,   14.83,   53.09,   31.82,   16.89,   14.93,   10.73,   17.14, 1144.25,    8.76,   12.60,  214.80,    0.00,    0.00,  779.17, 1566.47, 1632.42,   34.32,  407.20
05.07.2020 15:20:00,  985.84,   24.90,  299.27,   14.65,   52.93,   31.54,   16.69,   14.85,   10.60,   16.93, 1144.87,    8.00,   11.81,  215.20,    0.00,    0.00,  753.03, 1504.09, 1545.28,   34.48,  407.30
05.07.2020 15:30:00,  985.74,   25.09,  299.47,   14.97,   53.44,   31.90,   17.05,   14.85,   10.83,   17.29, 1143.87,    6.30,    9.42,  207.70,    0.00,    0.00,  725.09, 1459.32, 1569.90,   34.54,  406.70
05.07.2020 15:40:00,  985.65,   25.12,  299.51,   14.91,   53.13,   31.95,   16.98,   14.98,   10.78,   17.22, 1143.68,    7.26,   10.23,  212.50,    0.00,    0.00,  512.60, 1016.64, 1681.98,   34.63,  406.70
05.07.2020 15:50:00,  985.59,   24.86,  299.25,   14.81,   53.62,   31.46,   16.87,   14.59,   10.72,   17.12, 1144.65,    6.74,    9.36,  211.70,    0.00,    0.00,  628.60, 1268.12, 1610.51,   34.69,  406.60
05.07.2020 16:00:00,  985.41,   25.30,  299.71,   14.23,   50.31,   32.30,   16.25,   16.05,   10.32,   16.49, 1143.03,    7.71,   11.60,  208.80,    0.00,    0.00,  641.84, 1275.52, 1379.41,   34.71,  406.70
05.07.2020 16:10:00,  985.42,   25.43,  299.84,   14.40,   50.49,   32.55,   16.43,   16.12,   10.44,   16.68, 1142.46,    6.74,   10.07,  218.90,    0.00,    0.00,  613.52, 1220.38, 1242.18,   34.73,  406.40
05.07.2020 16:20:00,  985.37,   25.36,  299.77,   14.58,   51.28,   32.41,   16.62,   15.79,   10.56,   16.87, 1142.59,    7.35,   10.16,  210.60,    0.00,    0.00,  587.10, 1164.65, 1205.53,   34.78,  406.20
05.07.2020 16:30:00,  985.35,   25.50,  299.91,   14.62,   50.99,   32.68,   16.67,   16.02,   10.59,   16.91, 1142.01,    7.03,   10.88,  214.80,    0.00,    0.00,  560.34, 1113.58, 1153.45,   34.82,  405.90
05.07.2020 16:40:00,  985.28,   25.50,  299.92,   14.65,   51.10,   32.68,   16.70,   15.98,   10.61,   16.95, 1141.91,    6.62,    9.55,  215.60,    0.00,    0.00,  449.73,  894.99, 1208.19,   34.88,  405.80
05.07.2020 16:50:00,  985.19,   25.37,  299.80,   14.73,   51.75,   32.43,   16.78,   15.65,   10.67,   17.04, 1142.27,    6.63,   10.05,  211.10,    0.00,    0.00,  464.29,  918.19, 1241.83,   34.90,  405.50
05.07.2020 17:00:00,  985.11,   25.45,  299.88,   14.25,   49.93,   32.59,   16.27,   16.32,   10.34,   16.52, 1142.10,    5.97,    9.49,  215.30,    0.00,    0.00,  166.97,  342.30, 1059.94,   34.90,  405.80
05.07.2020 17:10:00,  985.05,   25.28,  299.72,   14.09,   49.91,   32.26,   16.10,   16.16,   10.23,   16.35, 1142.75,    4.71,    7.95,  220.00,    0.00,    0.00,  148.62,  307.45,  347.87,   34.85,  406.10
05.07.2020 17:20:00,  985.00,   25.40,  299.84,   13.85,   48.80,   32.49,   15.86,   16.64,   10.07,   16.10, 1142.34,    5.83,    8.78,  217.60,    0.00,    0.00,  318.96,  635.31, 1099.05,   34.73,  406.30
05.07.2020 17:30:00,  984.90,   25.97,  300.42,   13.98,   47.56,   33.61,   15.98,   17.62,   10.16,   16.23, 1139.99,    6.46,   10.90,  213.00,    0.00,    0.00,  465.93,  906.88, 1093.02,   34.60,  406.30
05.07.2020 17:40:00,  984.85,   25.83,  300.29,   13.93,   47.82,   33.33,   15.94,   17.39,   10.13,   16.18, 1140.49,    8.25,   11.10,  218.90,    0.00,    0.00,  263.17,  530.38,  868.54,   34.61,  406.40
05.07.2020 17:50:00,  984.82,   25.75,  300.21,   14.18,   48.84,   33.17,   16.20,   16.97,   10.30,   16.45, 1140.64,    6.79,    9.76,  217.20,    0.00,    0.00,  334.95,  667.11,  728.07,   34.59,  406.40
05.07.2020 18:00:00,  984.69,   25.74,  300.21,   14.23,   49.02,   33.15,   16.25,   16.90,   10.33,   16.50, 1140.51,    7.00,    9.86,  207.60,    0.00,    0.00,  310.56,  622.55,  664.44,   34.56,  406.30
05.07.2020 18:10:00,  984.58,   25.89,  300.37,   14.27,   48.72,   33.45,   16.30,   17.15,   10.36,   16.55, 1139.79,    7.15,    9.76,  205.80,    0.00,    0.00,  277.28,  554.89,  592.17,   34.55,  406.40
05.07.2020 18:20:00,  984.59,   25.58,  300.06,   14.14,   49.19,   32.84,   16.15,   16.69,   10.27,   16.41, 1141.05,    6.63,   10.99,  214.20,    0.00,    0.00,   71.60,  168.06,  322.26,   34.54,  406.70
05.07.2020 18:30:00,  984.44,   25.20,  299.69,   14.06,   50.05,   32.11,   16.07,   16.04,   10.22,   16.32, 1142.36,    6.62,    9.57,  214.10,    0.00,    0.00,  149.12,  305.35,  482.42,   34.42,  406.90
05.07.2020 18:40:00,  984.32,   25.44,  299.94,   14.05,   49.30,   32.57,   16.06,   16.51,   10.21,   16.31, 1141.31,    7.43,    9.53,  210.60,    0.00,    0.00,  128.16,  255.03,  461.62,   34.21,  406.90
05.07.2020 18:50:00,  984.34,   25.25,  299.75,   14.11,   50.08,   32.20,   16.13,   16.08,   10.25,   16.38, 1142.03,    6.55,    9.27,  208.60,    0.00,    0.00,   55.53,  116.51,  143.89,   34.02,  407.20
05.07.2020 19:00:00,  984.33,   25.04,  299.54,   14.07,   50.55,   31.80,   16.08,   15.73,   10.22,   16.33, 1142.84,    6.59,   10.50,  207.70,    0.00,    0.00,   39.62,   83.88,  110.30,   33.82,  407.70
05.07.2020 19:10:00,  984.39,   24.89,  299.38,   14.08,   51.04,   31.52,   16.09,   15.43,   10.23,   16.34, 1143.48,    6.87,   10.67,  209.60,    0.00,    0.00,   26.46,   57.27,   70.29,   33.58,  407.90
05.07.2020 19:20:00,  984.49,   24.79,  299.28,   14.15,   51.59,   31.33,   16.16,   15.17,   10.28,   16.42, 1143.95,    5.64,    7.39,  209.50,    0.00,    0.00,   15.05,   33.62,   36.86,   33.34,  408.40
05.07.2020 19:30:00,  984.50,   24.70,  299.18,   14.08,   51.65,   31.17,   16.10,   15.07,   10.23,   16.35, 1144.34,    5.58,    7.92,  213.80,    0.00,    0.00,   14.79,   33.16,   36.56,   33.12,  409.10
05.07.2020 19:40:00,  984.50,   24.58,  299.06,   13.95,   51.56,   30.94,   15.95,   14.99,   10.14,   16.21, 1144.86,    5.62,    8.10,  213.60,    0.00,    0.00,   20.35,   46.57,   52.72,   32.93,  409.50
05.07.2020 19:50:00,  984.50,   24.51,  298.99,   13.91,   51.65,   30.81,   15.92,   14.90,   10.12,   16.17, 1145.15,    5.25,    8.29,  213.80,    0.00,    0.00,   16.02,   38.58,   44.60,   32.75,  409.60
05.07.2020 20:00:00,  984.54,   24.39,  298.87,   13.91,   52.01,   30.59,   15.91,   14.68,   10.11,   16.16, 1145.66,    4.90,    8.20,  212.00,    0.00,    0.00,   10.39,   27.66,   31.30,   32.59,  409.90
05.07.2020 20:10:00,  984.60,   24.24,  298.71,   13.96,   52.66,   30.32,   15.97,   14.35,   10.15,   16.22, 1146.28,    4.48,    6.65,  214.20,    0.00,    0.00,    5.62,   16.29,   22.67,   32.45,  410.30
05.07.2020 20:20:00,  984.66,   24.14,  298.61,   13.99,   53.08,   30.14,   16.00,   14.14,   10.17,   16.25, 1146.72,    5.62,    8.67,  211.10,    0.00,    0.00,    2.28,    8.03,   11.67,   32.32,  410.30
05.07.2020 20:30:00,  984.78,   24.05,  298.51,   14.09,   53.72,   29.98,   16.10,   13.87,   10.23,   16.35, 1147.17,    5.47,    7.43,  211.90,    0.00,    0.00,    0.26,    2.62,    3.25,   32.17,  410.60
05.07.2020 20:40:00,  984.92,   23.91,  298.35,   14.14,   54.34,   29.73,   16.15,   13.57,   10.26,   16.40, 1147.85,    5.24,    7.17,  212.60,    0.00,    0.00,    0.00,    1.53,    2.01,   32.04,  410.90
05.07.2020 20:50:00,  985.00,   23.80,  298.24,   14.17,   54.82,   29.53,   16.19,   13.34,   10.29,   16.43, 1148.35,    4.56,    7.04,  215.30,    0.00,    0.00,    0.00,    1.10,    1.48,   31.91,  411.60
05.07.2020 21:00:00,  984.99,   23.69,  298.13,   14.11,   54.98,   29.33,   16.13,   13.21,   10.25,   16.37, 1148.79,    5.09,    8.18,  213.10,    0.00,    0.00,    0.00,    0.00,    0.00,   31.80,  411.70
05.07.2020 21:10:00,  984.99,   23.57,  298.01,   14.14,   55.47,   29.12,   16.16,   12.97,   10.27,   16.40, 1149.24,    4.35,    7.31,  213.80,    0.00,    0.00,    0.00,    0.00,    0.00,   31.68,  412.10
05.07.2020 21:20:00,  984.96,   23.44,  297.88,   14.18,   56.05,   28.90,   16.20,   12.70,   10.29,   16.44, 1149.69,    4.95,    9.33,  211.00,    0.00,    0.00,    0.00,    0.00,    0.00,   31.58,  412.40
05.07.2020 21:30:00,  984.95,   23.29,  297.73,   14.29,   56.98,   28.64,   16.32,   12.32,   10.37,   16.57, 1150.21,    4.34,    5.82,  211.40,    0.00,    0.00,    0.00,    0.00,    0.00,   31.47,  413.20
05.07.2020 21:40:00,  984.89,   23.10,  297.54,   14.37,   57.91,   28.31,   16.39,   11.92,   10.42,   16.65, 1150.84,    4.53,    7.41,  210.70,    0.00,    0.00,    0.00,    0.00,    0.00,   31.35,  413.30
05.07.2020 21:50:00,  984.82,   23.02,  297.47,   14.41,   58.35,   28.17,   16.44,   11.73,   10.45,   16.69, 1151.05,    3.88,    5.94,  207.50,    0.00,    0.00,    0.00,    0.00,    0.00,   31.22,  413.40
05.07.2020 22:00:00,  984.70,   22.85,  297.31,   14.42,   58.99,   27.88,   16.45,   11.44,   10.46,   16.70, 1151.57,    3.85,    5.59,  210.20,    0.00,    0.00,    0.00,    0.00,    0.00,   31.09,  413.90
05.07.2020 22:10:00,  984.59,   22.61,  297.08,   14.36,   59.63,   27.48,   16.39,   11.09,   10.42,   16.64, 1152.40,    4.08,    6.83,  211.40,    0.00,    0.00,    0.00,    0.00,    0.00,   30.95,  414.40
05.07.2020 22:20:00,  984.58,   22.41,  296.88,   14.35,   60.33,   27.15,   16.38,   10.77,   10.41,   16.64, 1153.17,    3.92,    5.01,  208.30,    0.00,    0.00,    0.00,    0.00,    0.00,   30.79,  415.20
05.07.2020 22:30:00,  984.60,   22.22,  296.68,   14.32,   60.89,   26.84,   16.34,   10.50,   10.39,   16.60, 1153.95,    3.57,    5.38,  209.90,    0.00,    0.00,    0.00,    0.00,    0.00,   30.62,  415.90
05.07.2020 22:40:00,  984.65,   21.98,  296.44,   14.30,   61.70,   26.45,   16.32,   10.13,   10.37,   16.57, 1154.96,    2.80,    4.07,  215.00,    0.00,    0.00,    0.00,    0.00,    0.00,   30.44,  416.20
05.07.2020 22:50:00,  984.65,   21.84,  296.30,   14.26,   62.10,   26.22,   16.29,    9.94,   10.35,   16.54, 1155.52,    3.03,    4.11,  216.30,    0.00,    0.00,    0.00,    0.00,    0.00,   30.28,  417.00
05.07.2020 23:00:00,  984.61,   21.62,  296.08,   14.25,   62.88,   25.87,   16.27,    9.60,   10.34,   16.52, 1156.35,    2.57,    4.64,  211.30,    0.00,    0.00,    0.00,    0.00,    0.00,   30.12,  417.60
05.07.2020 23:10:00,  984.57,   21.54,  296.00,   14.21,   63.03,   25.75,   16.23,    9.52,   10.32,   16.48, 1156.63,    3.06,    4.46,  202.60,    0.00,    0.00,    0.00,    0.00,    0.00,   29.97,  417.80
05.07.2020 23:20:00,  984.55,   21.48,  295.95,   14.19,   63.19,   25.65,   16.21,    9.44,   10.31,   16.47, 1156.85,    3.02,    4.68,  209.80,    0.00,    0.00,    0.00,    0.00,    0.00,   29.82,  418.30
05.07.2020 23:30:00,  984.53,   21.33,  295.80,   14.19,   63.78,   25.42,   16.21,    9.21,   10.31,   16.47, 1157.42,    2.75,    4.93,  211.80,    0.00,    0.00,    0.00,    0.00,    0.00,   29.68,  418.80
05.07.2020 23:40:00,  984.53,   21.29,  295.76,   14.19,   63.90,   25.36,   16.20,    9.15,   10.30,   16.46, 1157.58,    2.48,    5.57,  210.10,    0.00,    0.00,    0.00,    0.00,    0.00,   29.55,  417.50
05.07.2020 23:50:00,  984.47,   21.20,  295.67,   14.21,   64.37,   25.22,   16.23,    8.98,   10.32,   16.49, 1157.85,    2.29,    3.16,  204.70,    0.00,    0.00,    0.00,    0.00,    0.00,   29.44,  418.10
06.07.2020 00:00:00,  984.41,   21.03,  295.51,   14.25,   65.18,   24.96,   16.27,    8.69,   10.34,   16.52, 1158.43,    2.14,    3.22,  222.50,    0.00,    0.00,    0.00,    0.00,    0.00,   29.34,  418.10
06.07.2020 00:10:00,  984.34,   20.83,  295.31,   14.28,   66.12,   24.65,   16.30,    8.35,   10.36,   16.56, 1159.12,    2.27,    3.09,  224.90,    0.00,    0.00,    0.00,    0.00,    0.00,   29.24,  420.00
06.07.2020 00:20:00,  984.27,   20.61,  295.10,   14.32,   67.21,   24.32,   16.34,    7.97,   10.39,   16.61, 1159.89,    2.31,    3.93,  222.00,    0.00,    0.00,    0.00,    0.00,    0.00,   29.15,  420.20
06.07.2020 00:30:00,  984.19,   20.40,  294.89,   14.36,   68.28,   24.01,   16.39,    7.61,   10.42,   16.65, 1160.60,    2.69,    3.31,  215.30,    0.00,    0.00,    0.00,    0.00,    0.00,   29.04,  420.40
06.07.2020 00:40:00,  984.13,   20.26,  294.76,   14.39,   68.99,   23.80,   16.42,    7.38,   10.44,   16.68, 1161.07,    2.71,    4.39,  215.20,    0.00,    0.00,    0.00,    0.00,    0.00,   28.91,  420.80
